,title,A_1,A_2,A_3,A_4,A_5,BA_1,BA_2,CB_1,CB_2,AC_1,AC_2,Y
804,no_act/19A_noactivity_4(100),-0.975,-0.8240000000000001,-0.797,-0.794,-0.794,7.3870000000000005,6.277,11.26,9.589,6.154,5.772,0
805,no_act/19A_noactivity_4(101),-0.976,-0.823,-0.794,-0.795,-0.789,7.249,6.3660000000000005,10.890999999999998,10.232999999999999,6.409,5.79,0
806,no_act/19A_noactivity_4(102),-0.976,-0.8190000000000001,-0.7909999999999999,-0.79,-0.804,6.994,6.377999999999999,11.02,9.902999999999999,6.638999999999999,5.421,0
807,no_act/19A_noactivity_4(103),-0.9620000000000001,-0.8170000000000001,-0.8240000000000001,-0.809,-0.7979999999999999,6.822,6.662999999999999,10.649000000000001,10.259,6.343999999999999,5.671,0
808,no_act/19A_noactivity_4(104),-0.976,-0.807,-0.8320000000000001,-0.775,-0.821,7.013999999999999,6.502999999999999,10.814,10.163,6.1370000000000005,5.965,0
809,no_act/19A_noactivity_4(105),-0.978,-0.8109999999999999,-0.833,-0.767,-0.7979999999999999,7.034,6.371,11.072000000000001,9.981,6.162000000000001,5.983,0
810,no_act/19A_noactivity_4(106),-0.97,-0.8370000000000001,-0.8029999999999999,-0.8320000000000001,-0.799,7.2620000000000005,6.492000000000001,11.552,9.837,6.406000000000001,5.928,0
811,no_act/19A_noactivity_4(107),-0.98,-0.851,-0.7879999999999999,-0.795,-0.7929999999999999,7.425,6.582000000000001,11.040999999999999,10.344000000000001,6.297000000000001,5.996,0
812,no_act/19A_noactivity_4(108),-0.977,-0.826,-0.8109999999999999,-0.794,-0.797,7.08,6.6739999999999995,10.812000000000001,10.325999999999999,6.343,5.755,0
813,no_act/19A_noactivity_4(109),-0.9690000000000001,-0.813,-0.8320000000000001,-0.7809999999999999,-0.802,6.9670000000000005,6.777,11.699000000000002,9.545,6.744,5.414,0
814,no_act/19A_noactivity_4(110),-0.9840000000000001,-0.83,-0.8109999999999999,-0.787,-0.7809999999999999,7.061,6.556,11.295,10.051,6.267,5.8229999999999995,0
815,no_act/19A_noactivity_4(111),-0.973,-0.8220000000000001,-0.81,-0.7879999999999999,-0.794,7.188,6.471,10.977,10.235,6.306,5.888,0
816,no_act/19A_noactivity_4(112),-0.971,-0.8220000000000001,-0.7859999999999999,-0.742,-0.809,7.082999999999999,6.575,11.225999999999999,10.023,6.3389999999999995,5.907,0
817,no_act/19A_noactivity_4(113),-0.97,-0.8220000000000001,-0.759,-0.795,-0.792,7.23,6.33,11.384,9.636000000000001,6.096,5.9510000000000005,0
818,no_act/19A_noactivity_4(114),-0.9740000000000001,-0.8340000000000001,-0.789,-0.7979999999999999,-0.813,7.222,6.57,10.665999999999999,10.552999999999999,6.3,5.805,0
819,no_act/19A_noactivity_4(115),-0.975,-0.843,-0.7809999999999999,-0.828,-0.7609999999999999,7.207999999999999,6.688,11.255999999999998,10.023,6.501,5.489,0
820,no_act/19A_noactivity_4(116),-0.985,-0.833,-0.812,-0.8059999999999999,-0.8059999999999999,6.992000000000001,6.711,11.049000000000001,10.036,6.327000000000001,5.678,0
821,no_act/19A_noactivity_4(117),-0.977,-0.84,-0.77,-0.838,-0.763,7.223,6.468,11.155,9.941,6.256,5.792000000000001,0
822,no_act/19A_noactivity_4(118),-0.975,-0.8420000000000001,-0.8059999999999999,-0.7709999999999999,-0.8079999999999999,7.433,6.069,11.407,9.512,6.026,5.872999999999999,0
823,no_act/19A_noactivity_4(119),-0.9790000000000001,-0.833,-0.8,-0.78,-0.8240000000000001,7.256,6.138999999999999,11.152000000000001,9.865,6.107,5.843,0
824,no_act/19A_noactivity_4(120),-0.976,-0.8029999999999999,-0.777,-0.805,-0.765,6.974,6.479,11.072000000000001,9.875,6.15,5.686,0
825,no_act/19A_noactivity_4(121),-0.9790000000000001,-0.8079999999999999,-0.799,-0.809,-0.8190000000000001,7.301,6.3260000000000005,11.623,9.616,6.268,5.723,0
826,no_act/19A_noactivity_4(122),-0.965,-0.8079999999999999,-0.821,-0.804,-0.7859999999999999,7.051,6.6160000000000005,10.886,10.102,6.352,5.564,0
827,no_act/19A_noactivity_4(123),-0.9740000000000001,-0.8220000000000001,-0.799,-0.7959999999999999,-0.828,7.392,6.266,11.442,9.538,6.236000000000001,5.82,0
828,no_act/19A_noactivity_4(124),-0.977,-0.818,-0.8140000000000001,-0.823,-0.816,7.184,6.309,11.408,9.652000000000001,6.361000000000001,5.805,0
829,no_act/19A_noactivity_4(125),-0.973,-0.815,-0.779,-0.794,-0.828,6.915,6.609,11.068,10.024,6.577999999999999,5.761,0
830,no_act/19A_noactivity_4(126),-0.966,-0.8170000000000001,-0.7879999999999999,-0.8009999999999999,-0.7909999999999999,6.85,6.566,10.847999999999999,10.152000000000001,6.406000000000001,5.747000000000001,0
831,no_act/19A_noactivity_4(127),-0.973,-0.809,-0.8109999999999999,-0.797,-0.7609999999999999,6.859,6.481,11.113,10.036,6.5,5.638,0
832,no_act/19A_noactivity_4(128),-0.98,-0.821,-0.841,-0.8059999999999999,-0.7909999999999999,7.12,6.55,10.809000000000001,10.649000000000001,6.417000000000001,5.867000000000001,0
833,no_act/19A_noactivity_4(129),-0.983,-0.831,-0.8270000000000001,-0.83,-0.7879999999999999,7.2829999999999995,6.379,11.283,10.163,6.261,6.09,0
834,no_act/19A_noactivity_4(130),-0.983,-0.835,-0.7659999999999999,-0.782,-0.8059999999999999,7.082999999999999,6.394,11.599,9.709,6.4270000000000005,5.797000000000001,0
835,no_act/19A_noactivity_4(131),-0.968,-0.815,-0.856,-0.778,-0.782,6.894,6.74,11.720999999999998,9.758,6.632999999999999,5.645,0
836,no_act/19A_noactivity_4(132),-0.9790000000000001,-0.8340000000000001,-0.83,-0.804,-0.782,7.456,6.182,11.675999999999998,9.743,6.18,6.081,0
837,no_act/19A_noactivity_4(133),-0.9690000000000001,-0.818,-0.8170000000000001,-0.794,-0.8109999999999999,7.32,6.417999999999999,11.522,9.876,6.386,6.004,0
838,no_act/19A_noactivity_4(134),-0.97,-0.8029999999999999,-0.823,-0.812,-0.763,7.136,6.672000000000001,11.044,10.117,6.306,5.874,0
839,no_act/19A_noactivity_4(135),-0.973,-0.8190000000000001,-0.782,-0.7979999999999999,-0.81,6.874,6.697,10.648,10.128,6.0520000000000005,5.752000000000001,0
840,no_act/19A_noactivity_4(136),-0.9640000000000001,-0.83,-0.8079999999999999,-0.778,-0.812,7.166,6.513999999999999,11.717,9.388,6.409,5.5489999999999995,0
841,no_act/19A_noactivity_4(137),-0.956,-0.8270000000000001,-0.78,-0.7879999999999999,-0.7929999999999999,6.997000000000001,6.58,11.427999999999999,9.89,6.556,5.675,0
842,no_act/19A_noactivity_4(138),-0.972,-0.8170000000000001,-0.823,-0.8190000000000001,-0.8320000000000001,6.7,6.5729999999999995,10.944,9.943999999999999,6.335,5.707999999999999,0
843,no_act/19A_noactivity_4(139),-0.9640000000000001,-0.8190000000000001,-0.82,-0.809,-0.828,6.747000000000001,6.596,11.181,9.599,6.484,5.504,0
844,no_act/19A_noactivity_4(140),-0.97,-0.8190000000000001,-0.787,-0.835,-0.805,7.031000000000001,6.5729999999999995,10.839,10.124,6.43,5.546,0
845,no_act/19A_noactivity_4(141),-0.97,-0.8270000000000001,-0.826,-0.826,-0.7829999999999999,7.166,6.473,10.655,10.477,6.18,5.665,0
846,no_act/19A_noactivity_4(142),-0.973,-0.828,-0.7759999999999999,-0.847,-0.825,7.129,6.374,10.91,10.247,6.2620000000000005,5.852,0
847,no_act/19A_noactivity_4(143),-0.9840000000000001,-0.8320000000000001,-0.8,-0.784,-0.7909999999999999,7.053,6.763,11.107999999999999,10.325,6.45,5.756,0
848,no_act/19A_noactivity_4(144),-0.9570000000000001,-0.81,-0.76,-0.809,-0.818,7.132000000000001,6.723,11.054,10.368,6.51,5.867000000000001,0
849,no_act/19A_noactivity_4(145),-0.972,-0.7979999999999999,-0.794,-0.8240000000000001,-0.8059999999999999,7.129,6.494,11.181,10.14,6.6129999999999995,5.747999999999999,0
850,no_act/19A_noactivity_4(146),-0.971,-0.821,-0.785,-0.8029999999999999,-0.7959999999999999,7.215,6.447,10.873,10.339,6.307,5.74,0
851,no_act/19A_noactivity_4(147),-0.97,-0.83,-0.789,-0.831,-0.8290000000000001,7.574,6.314,11.946,9.382,6.425,5.772,0
852,no_act/19A_noactivity_4(148),-0.975,-0.8190000000000001,-0.8009999999999999,-0.785,-0.7879999999999999,7.218,6.4910000000000005,11.217,9.977,6.462000000000001,5.776,0
853,no_act/19A_noactivity_4(149),-0.976,-0.813,-0.795,-0.774,-0.752,7.129,6.431,11.186,9.952,6.227,5.827000000000001,0
854,no_act/19A_noactivity_4(150),-0.9690000000000001,-0.821,-0.7759999999999999,-0.787,-0.8059999999999999,7.131,6.611000000000001,11.270999999999999,9.908,6.237,5.898,0
855,no_act/19A_noactivity_4(151),-0.97,-0.828,-0.802,-0.787,-0.8240000000000001,7.199,6.528,10.788,10.276,6.202000000000001,5.914,0
856,no_act/19A_noactivity_4(152),-0.972,-0.825,-0.792,-0.82,-0.789,7.361000000000001,6.1160000000000005,11.2,9.765,6.2379999999999995,5.7379999999999995,0
857,no_act/19A_noactivity_4(153),-0.975,-0.831,-0.78,-0.7709999999999999,-0.805,7.281000000000001,6.347,11.093,10.134,6.303999999999999,6.037000000000001,0
858,no_act/19A_noactivity_4(154),-0.981,-0.816,-0.76,-0.8059999999999999,-0.828,7.178999999999999,6.556,11.225,10.066,6.276,5.617999999999999,0
859,no_act/19A_noactivity_4(155),-0.9790000000000001,-0.8320000000000001,-0.812,-0.7809999999999999,-0.787,7.034,6.647,11.067,10.105,6.37,5.7589999999999995,0
860,no_act/19A_noactivity_4(156),-0.975,-0.836,-0.8390000000000001,-0.7879999999999999,-0.8079999999999999,7.167999999999999,6.611000000000001,11.124,10.224,6.32,5.939,0
861,no_act/19A_noactivity_4(157),-0.975,-0.836,-0.821,-0.8490000000000001,-0.81,7.222,6.481,10.827,10.286,6.227,5.846,0
862,no_act/19A_noactivity_4(158),-0.968,-0.8079999999999999,-0.79,-0.836,-0.778,7.212999999999999,6.314,10.777999999999999,10.163,6.486000000000001,5.819,0
863,no_act/19A_noactivity_4(159),-0.97,-0.815,-0.818,-0.8190000000000001,-0.792,7.343999999999999,6.284,11.265,9.905,6.236000000000001,5.972,0
864,no_act/19A_noactivity_4(160),-0.9790000000000001,-0.813,-0.8,-0.82,-0.787,7.121,6.519,11.027000000000001,10.255999999999998,6.265,5.885,0
865,no_act/19A_noactivity_4(161),-0.976,-0.812,-0.804,-0.8079999999999999,-0.79,6.957999999999999,6.492000000000001,10.837,10.26,6.403,5.864,0
866,no_act/19A_noactivity_4(162),-0.975,-0.846,-0.7909999999999999,-0.789,-0.8,7.098,6.391,11.489,9.503,6.315,5.656000000000001,0
867,no_act/19A_noactivity_4(163),-0.975,-0.848,-0.812,-0.8029999999999999,-0.81,7.247999999999999,6.2620000000000005,11.353,9.302,6.106,5.507000000000001,0
868,no_act/19A_noactivity_4(164),-0.971,-0.816,-0.812,-0.807,-0.821,7.121,6.371,10.970999999999998,9.925,6.164,5.688,0
869,no_act/19A_noactivity_4(165),-0.985,-0.8290000000000001,-0.799,-0.845,-0.816,7.072,6.742000000000001,11.264000000000001,10.171,6.239,5.718,0
870,no_act/19A_noactivity_4(166),-0.9690000000000001,-0.825,-0.792,-0.83,-0.8059999999999999,7.377000000000001,6.478,10.964,10.091000000000001,6.145,5.776,0
871,no_act/19A_noactivity_4(167),-0.9740000000000001,-0.8320000000000001,-0.795,-0.8320000000000001,-0.79,7.438,6.223,11.68,9.187999999999999,6.22,5.831,0
872,no_act/19A_noactivity_4(168),-0.975,-0.828,-0.8170000000000001,-0.789,-0.797,7.165,6.2010000000000005,11.362,9.351,6.115,5.747000000000001,0
873,no_act/19A_noactivity_4(169),-0.965,-0.812,-0.8140000000000001,-0.821,-0.7929999999999999,7.303,6.195,11.658,9.285,6.226,5.817,0
874,no_act/19A_noactivity_4(170),-0.968,-0.8170000000000001,-0.802,-0.816,-0.7909999999999999,7.234,6.267,11.448,9.644,6.251,5.894,0
875,no_act/19A_noactivity_4(171),-0.98,-0.797,-0.84,-0.7659999999999999,-0.821,7.055,6.379,10.923,10.235,6.105,6.0360000000000005,0
876,no_act/19A_noactivity_4(172),-0.977,-0.8029999999999999,-0.856,-0.831,-0.784,7.256,6.335,11.014000000000001,10.142000000000001,6.279,5.818,0
877,no_act/19A_noactivity_4(173),-0.972,-0.831,-0.84,-0.8220000000000001,-0.7979999999999999,7.1370000000000005,6.46,10.792,10.362,6.245,5.822,0
878,no_act/19A_noactivity_4(174),-0.975,-0.8340000000000001,-0.8220000000000001,-0.785,-0.8079999999999999,7.1610000000000005,6.511,11.159,10.007,6.228,5.732,0
879,no_act/19A_noactivity_4(175),-0.971,-0.825,-0.8,-0.785,-0.778,7.216,6.4879999999999995,11.017000000000001,10.125,6.207999999999999,6.025,0
880,no_act/19A_noactivity_5(0),-0.991,-0.825,-0.818,-0.8340000000000001,-0.8190000000000001,8.599,7.308,9.797,8.447000000000001,4.236000000000001,3.7689999999999997,0
881,no_act/19A_noactivity_5(1),-0.985,-0.84,-0.8009999999999999,-0.802,-0.7929999999999999,8.64,7.202000000000001,9.958,8.34,4.12,3.978,0
882,no_act/19A_noactivity_5(2),-0.981,-0.84,-0.757,-0.8220000000000001,-0.7879999999999999,8.157,7.435,9.38,8.522,4.015,3.93,0
883,no_act/19A_noactivity_5(3),-0.985,-0.82,-0.782,-0.826,-0.7440000000000001,8.163,7.077000000000001,9.607999999999999,8.016,4.1,3.675,0
884,no_act/19A_noactivity_5(4),-0.9840000000000001,-0.818,-0.774,-0.7759999999999999,-0.792,7.9110000000000005,6.776,9.439,7.692,4.176,3.6189999999999998,0
885,no_act/19A_noactivity_5(5),-0.983,-0.8190000000000001,-0.76,-0.816,-0.818,7.4510000000000005,6.936,8.462,8.244,3.975,3.7060000000000004,0
886,no_act/19A_noactivity_5(6),-0.986,-0.8340000000000001,-0.7909999999999999,-0.794,-0.8109999999999999,8.082,7.053,9.347999999999999,8.276,4.0760000000000005,3.955,0
887,no_act/19A_noactivity_5(7),-0.9840000000000001,-0.8340000000000001,-0.809,-0.804,-0.812,8.517000000000001,7.096,10.078,7.968,4.16,3.738,0
888,no_act/19A_noactivity_5(8),-0.98,-0.831,-0.797,-0.802,-0.807,8.07,6.903,9.555,7.734,4.03,3.7319999999999998,0
889,no_act/19A_noactivity_5(9),-0.983,-0.821,-0.785,-0.8290000000000001,-0.799,7.735,6.8660000000000005,9.092,8.073,4.0889999999999995,3.929,0
890,no_act/19A_noactivity_5(10),-0.986,-0.8270000000000001,-0.794,-0.82,-0.785,7.843999999999999,7.0729999999999995,9.115,8.242,4.401,3.855,0
891,no_act/19A_noactivity_5(11),-0.991,-0.809,-0.835,-0.784,-0.79,8.245,7.257999999999999,9.463,8.318999999999999,4.146,3.905,0
892,no_act/19A_noactivity_5(12),-0.986,-0.81,-0.848,-0.812,-0.779,8.331,7.059,9.81,7.9110000000000005,4.122,3.7910000000000004,0
893,no_act/19A_noactivity_5(13),-0.988,-0.831,-0.8340000000000001,-0.804,-0.799,8.215,6.86,9.822000000000001,7.632999999999999,4.147,3.699,0
894,no_act/19A_noactivity_5(14),-0.988,-0.8290000000000001,-0.8240000000000001,-0.7709999999999999,-0.769,7.888,7.425,9.508,8.253,4.2410000000000005,3.8489999999999998,0
895,no_act/19A_noactivity_5(15),-0.983,-0.825,-0.8059999999999999,-0.7709999999999999,-0.8009999999999999,8.371,7.742999999999999,9.773,8.756,4.6530000000000005,4.059,0
896,no_act/19A_noactivity_5(16),-0.981,-0.835,-0.764,-0.77,-0.795,8.085,7.7170000000000005,9.345,8.896,4.479,4.0889999999999995,0
897,no_act/19A_noactivity_5(17),-0.983,-0.8340000000000001,-0.87,-0.8,-0.8170000000000001,7.939,7.152,9.296,8.24,4.163,4.013,0
898,no_act/19A_noactivity_5(18),-0.985,-0.8290000000000001,-0.8220000000000001,-0.804,-0.782,8.087,7.065,9.336,8.184,4.186,3.924,0
899,no_act/19A_noactivity_5(19),-0.98,-0.83,-0.78,-0.823,-0.8,7.775,7.43,8.994,8.442,3.912,3.8489999999999998,0
900,no_act/19A_noactivity_5(20),-0.9840000000000001,-0.83,-0.769,-0.8140000000000001,-0.7879999999999999,7.356,6.992000000000001,8.586,7.872000000000001,3.822,3.563,0
901,no_act/19A_noactivity_5(21),-0.987,-0.8240000000000001,-0.777,-0.8320000000000001,-0.789,7.155,7.074,8.352,8.131,3.8110000000000004,3.707,0
902,no_act/19A_noactivity_5(22),-0.99,-0.8140000000000001,-0.885,-0.804,-0.7959999999999999,8.363999999999999,7.247000000000001,9.486,8.412,4.338,4.007,0
903,no_act/19A_noactivity_5(23),-0.985,-0.828,-0.8240000000000001,-0.792,-0.8390000000000001,7.888,7.624,9.326,8.517000000000001,4.492,3.9210000000000003,0
904,no_act/19A_noactivity_5(24),-0.981,-0.828,-0.7879999999999999,-0.7759999999999999,-0.79,8.217,7.539,9.436,8.741,4.364,4.039,0
905,no_act/19A_noactivity_5(25),-0.983,-0.823,-0.7829999999999999,-0.813,-0.8,8.375,7.261,9.527999999999999,8.564,4.197,3.9530000000000003,0
906,no_act/19A_noactivity_5(26),-0.982,-0.8240000000000001,-0.774,-0.818,-0.8370000000000001,7.401,6.915,8.565,8.083,4.053999999999999,3.625,0
907,no_act/19A_noactivity_5(27),-0.9790000000000001,-0.8340000000000001,-0.767,-0.841,-0.812,7.266,6.638999999999999,8.818,7.354,4.0089999999999995,3.4560000000000004,0
908,no_act/19A_noactivity_5(28),-0.9840000000000001,-0.841,-0.8370000000000001,-0.805,-0.805,8.385,6.551,10.081,7.34,4.313,3.616,0
909,no_act/19A_noactivity_5(29),-0.986,-0.8340000000000001,-0.795,-0.8240000000000001,-0.8370000000000001,8.041,7.021,9.509,8.138,4.254,3.952,0
910,no_act/19A_noactivity_5(30),-0.981,-0.828,-0.782,-0.784,-0.76,7.695,7.357,9.066,8.462,4.1819999999999995,3.8160000000000003,0
911,no_act/19A_noactivity_5(31),-0.9840000000000001,-0.823,-0.7659999999999999,-0.8320000000000001,-0.782,7.574,7.321000000000001,9.055,8.232999999999999,4.112,3.623,0
912,no_act/19A_noactivity_5(32),-0.9840000000000001,-0.8240000000000001,-0.82,-0.792,-0.81,7.635,6.843999999999999,8.954,7.8389999999999995,3.84,3.623,0
913,no_act/19A_noactivity_5(33),-0.988,-0.8290000000000001,-0.8370000000000001,-0.856,-0.8009999999999999,7.886,7.737,9.27,8.87,4.085,3.937,0
914,no_act/19A_noactivity_5(34),-0.981,-0.823,-0.794,-0.8079999999999999,-0.833,8.009,7.6770000000000005,9.25,8.787,4.197,4.023,0
915,no_act/19A_noactivity_5(35),-0.975,-0.825,-0.815,-0.777,-0.8009999999999999,7.9110000000000005,7.404,9.032,8.573,4.171,3.847,0
916,no_act/19A_noactivity_5(36),-0.986,-0.84,-0.787,-0.7929999999999999,-0.831,7.492000000000001,7.25,8.977,8.259,4.1610000000000005,3.74,0
917,no_act/19A_noactivity_5(37),-0.983,-0.831,-0.8420000000000001,-0.799,-0.7759999999999999,7.886,6.96,9.156,8.184,4.135,3.737,0
918,no_act/19A_noactivity_5(38),-0.976,-0.823,-0.7609999999999999,-0.8079999999999999,-0.826,7.357,7.1610000000000005,8.716000000000001,8.142999999999999,3.873,3.6430000000000002,0
919,no_act/19A_noactivity_5(39),-0.982,-0.823,-0.7759999999999999,-0.747,-0.789,7.729,7.192,9.158,8.271,4.011,3.801,0
920,no_act/19A_noactivity_5(40),-0.985,-0.8270000000000001,-0.807,-0.792,-0.8190000000000001,8.007,7.211,9.296,8.487,4.237,4.039,0
921,no_act/19A_noactivity_5(41),-0.9790000000000001,-0.8340000000000001,-0.805,-0.804,-0.813,7.841,7.013999999999999,8.939,8.404,4.231,3.841,0
922,no_act/19A_noactivity_5(42),-0.9790000000000001,-0.8240000000000001,-0.785,-0.8029999999999999,-0.8220000000000001,7.7860000000000005,7.604,9.363999999999999,8.617,4.349,3.9360000000000004,0
923,no_act/19A_noactivity_5(43),-0.982,-0.818,-0.815,-0.8240000000000001,-0.81,8.323,7.234,9.704,8.49,4.463,4.013,0
924,no_act/19A_noactivity_5(44),-0.9890000000000001,-0.8220000000000001,-0.847,-0.879,-0.802,8.125,7.409,9.17,8.762,4.105,3.886,0
925,no_act/19A_noactivity_5(45),-0.986,-0.8270000000000001,-0.818,-0.8140000000000001,-0.778,8.169,7.444,9.073,8.872,4.237,3.865,0
926,no_act/19A_noactivity_5(46),-0.978,-0.8220000000000001,-0.804,-0.81,-0.825,7.976,7.629,9.335,8.689,4.404,3.859,0
927,no_act/19A_noactivity_5(47),-0.982,-0.828,-0.782,-0.805,-0.847,7.997999999999999,7.193,9.37,8.192,4.383,3.8539999999999996,0
928,no_act/19A_noactivity_5(48),-0.9790000000000001,-0.825,-0.797,-0.78,-0.8170000000000001,8.304,7.075,9.575,7.981,4.215,3.7430000000000003,0
929,no_act/19A_noactivity_5(49),-0.971,-0.82,-0.8059999999999999,-0.828,-0.782,7.916,7.104,8.919,8.29,4.087,3.721,0
930,no_act/19A_noactivity_5(50),-0.98,-0.812,-0.852,-0.804,-0.789,7.767,7.07,9.309,7.813,4.247,3.627,0
931,no_act/19A_noactivity_5(51),-0.982,-0.815,-0.804,-0.8079999999999999,-0.7829999999999999,7.916,6.845,9.437000000000001,7.771,4.131,3.7569999999999997,0
932,no_act/19A_noactivity_5(52),-0.978,-0.821,-0.8079999999999999,-0.825,-0.792,7.979,7.234,9.447000000000001,8.138,4.163,3.786,0
933,no_act/19A_noactivity_5(53),-0.98,-0.828,-0.835,-0.8270000000000001,-0.8109999999999999,8.046,7.061,9.424,8.016,4.019,3.7539999999999996,0
934,no_act/19A_noactivity_5(54),-0.9790000000000001,-0.83,-0.826,-0.818,-0.8320000000000001,7.619,6.853,9.049,7.712000000000001,3.968,3.633,0
935,no_act/19A_noactivity_5(55),-0.993,-0.8240000000000001,-0.804,-0.823,-0.8240000000000001,8.533999999999999,7.706,9.711,8.961,4.226,4.024,0
936,no_act/19A_noactivity_5(56),-0.986,-0.825,-0.8240000000000001,-0.7659999999999999,-0.8440000000000001,8.296,7.319,9.623,8.349,4.045,3.978,0
937,no_act/19A_noactivity_5(57),-0.977,-0.8420000000000001,-0.8029999999999999,-0.7829999999999999,-0.778,8.698,6.999,9.898,8.23,4.234,4.038,0
938,no_act/19A_noactivity_5(58),-0.983,-0.8390000000000001,-0.84,-0.8009999999999999,-0.7959999999999999,8.186,7.22,9.509,8.426,4.288,4.098,0
939,no_act/19A_noactivity_5(59),-0.983,-0.8220000000000001,-0.833,-0.782,-0.778,8.059,7.206,9.43,8.357999999999999,4.165,4.048,0
940,no_act/19A_noactivity_5(60),-0.981,-0.823,-0.838,-0.8320000000000001,-0.777,7.888999999999999,7.228,9.037,8.465,4.093,3.87,0
941,no_act/19A_noactivity_5(61),-0.976,-0.828,-0.841,-0.804,-0.823,8.193,7.276,9.683,8.446,4.105,3.9160000000000004,0
942,no_act/19A_noactivity_5(62),-0.977,-0.8270000000000001,-0.7879999999999999,-0.762,-0.8059999999999999,8.997,7.2,10.369000000000002,8.327,4.305,4.17,0
943,no_act/19A_noactivity_5(63),-0.98,-0.8290000000000001,-0.807,-0.7929999999999999,-0.804,8.827,6.691,10.042,7.595,4.09,3.923,0
944,no_act/19A_noactivity_5(64),-0.982,-0.836,-0.809,-0.8370000000000001,-0.799,9.085,6.68,10.422,7.651,4.102,3.887,0
945,no_act/19A_noactivity_5(65),-0.988,-0.828,-0.7929999999999999,-0.778,-0.828,8.525,7.52,9.646,8.877,4.256,4.062,0
946,no_act/19A_noactivity_5(66),-0.99,-0.818,-0.8109999999999999,-0.813,-0.797,7.757999999999999,7.45,8.891,8.668,4.058,3.9419999999999997,0
947,no_act/19A_noactivity_5(67),-0.9790000000000001,-0.826,-0.8340000000000001,-0.7809999999999999,-0.82,8.697000000000001,6.949,10.173,7.946000000000001,4.121,3.859,0
948,no_act/19A_noactivity_5(68),-0.982,-0.8440000000000001,-0.807,-0.7879999999999999,-0.777,8.442,7.1339999999999995,9.857000000000001,8.198,4.05,3.909,0
949,no_act/19A_noactivity_5(69),-0.987,-0.836,-0.815,-0.8,-0.813,7.571000000000001,6.895,8.606,8.196,3.989,3.635,0
950,no_act/19A_noactivity_5(70),-0.98,-0.8340000000000001,-0.758,-0.77,-0.78,8.369,6.531000000000001,9.633,7.728,4.137,3.6010000000000004,0
951,no_act/19A_noactivity_5(71),-0.9790000000000001,-0.8140000000000001,-0.764,-0.789,-0.767,8.839,6.816,10.221,7.888,4.08,3.79,0
952,no_act/19A_noactivity_5(72),-0.981,-0.8190000000000001,-0.785,-0.802,-0.831,8.39,7.086,9.73,8.151,3.989,3.8989999999999996,0
953,no_act/19A_noactivity_5(73),-0.982,-0.828,-0.7809999999999999,-0.7929999999999999,-0.797,7.792000000000001,7.292000000000001,9.488,8.152000000000001,4.277,3.812,0
954,no_act/19A_noactivity_5(74),-0.975,-0.8170000000000001,-0.789,-0.8009999999999999,-0.8220000000000001,7.912000000000001,7.67,9.267000000000001,8.689,4.17,3.863,0
955,no_act/19A_noactivity_5(75),-0.981,-0.82,-0.802,-0.777,-0.797,8.0,6.936,9.337,7.96,3.955,3.72,0
956,no_act/19A_noactivity_5(76),-0.9890000000000001,-0.8140000000000001,-0.794,-0.7559999999999999,-0.784,7.3389999999999995,7.1770000000000005,8.71,8.215,3.9419999999999997,3.665,0
957,no_act/19A_noactivity_5(77),-0.9890000000000001,-0.835,-0.873,-0.816,-0.8290000000000001,8.167,7.4,9.586,8.456,4.208,3.819,0
958,no_act/19A_noactivity_5(78),-0.9790000000000001,-0.8270000000000001,-0.7929999999999999,-0.82,-0.8,7.937,6.726,9.476,7.527,4.011,3.59,0
