title,A_1,A_2,A_3,A_4,A_5,Y
no_act/19A_noactivity_3(148),-0.814,-0.842,-0.776,-0.816,-0.816,0
no_act/19A_noactivity_3(149),-0.832,-0.907,-0.801,-0.775,-0.764,0
no_act/19A_noactivity_3(150),-0.839,-0.88,-0.797,-0.792,-0.802,0
no_act/19A_noactivity_3(151),-0.801,-0.937,-0.777,-0.777,-0.808,0
no_act/19A_noactivity_3(152),-0.903,-0.81,-0.789,-0.772,-0.828,0
no_act/19A_noactivity_3(153),-0.999,-0.81,-0.858,-0.779,-0.823,0
no_act/19A_noactivity_3(154),-0.955,-0.838,-0.819,-0.773,-0.816,0
no_act/19A_noactivity_3(155),-0.952,-0.831,-0.789,-0.782,-0.796,0
no_act/19A_noactivity_3(156),-0.944,-0.827,-0.767,-0.789,-0.814,0
no_act/19A_noactivity_3(157),-0.943,-0.834,-0.77,-0.796,-0.783,0
no_act/19A_noactivity_3(158),-0.94,-0.818,-0.789,-0.788,-0.808,0
no_act/19A_noactivity_3(159),-0.91,-0.828,-0.794,-0.796,-0.814,0
no_act/19A_noactivity_3(160),-0.864,-0.856,-0.784,-0.833,-0.791,0
no_act/19A_noactivity_3(161),-0.842,-0.863,-0.785,-0.793,-0.811,0
no_act/19A_noactivity_3(162),-0.828,-0.91,-0.811,-0.829,-0.799,0
no_act/19A_noactivity_3(163),-0.834,-0.884,-0.811,-0.85,-0.757,0
no_act/19A_noactivity_3(164),-0.999,-0.822,-0.869,-0.814,-0.761,0
no_act/19A_noactivity_3(165),-0.943,-0.845,-0.802,-0.777,-0.781,0
no_act/19A_noactivity_3(166),-0.951,-0.819,-0.809,-0.826,-0.798,0
no_act/19A_noactivity_3(167),-0.95,-0.831,-0.807,-0.779,-0.787,0
no_act/19A_noactivity_3(168),-0.93,-0.831,-0.797,-0.813,-0.759,0
no_act/19A_noactivity_3(169),-0.914,-0.821,-0.779,-0.781,-0.814,0
no_act/19A_noactivity_3(170),-0.818,-0.896,-0.801,-0.8,-0.834,0
no_act/19A_noactivity_3(171),-0.812,-0.908,-0.793,-0.792,-0.808,0
no_act/19A_noactivity_3(172),-0.806,-0.924,-0.804,-0.789,-0.788,0
no_act/19A_noactivity_3(173),-0.95,-0.815,-0.81,-0.808,-0.789,0
no_act/19A_noactivity_3(174),-0.959,-0.824,-0.793,-0.765,-0.842,0
no_act/19A_noactivity_3(175),-0.999,-0.827,-0.866,-0.847,-0.793,0
no_act/13A_noactivity_2(0),-0.985,-0.838,-0.855,-0.784,-0.846,0
no_act/13A_noactivity_2(1),-0.985,-0.815,-0.792,-0.844,-0.795,0
no_act/13A_noactivity_2(2),-0.983,-0.803,-0.829,-0.82,-0.797,0
no_act/13A_noactivity_2(3),-0.978,-0.797,-0.811,-0.798,-0.781,0
no_act/13A_noactivity_2(4),-0.981,-0.808,-0.764,-0.796,-0.833,0
no_act/13A_noactivity_2(5),-0.982,-0.828,-0.789,-0.834,-0.78,0
no_act/13A_noactivity_2(6),-0.981,-0.822,-0.797,-0.829,-0.821,0
no_act/13A_noactivity_2(7),-0.984,-0.824,-0.805,-0.765,-0.832,0
no_act/13A_noactivity_2(8),-0.983,-0.81,-0.807,-0.796,-0.809,0
no_act/13A_noactivity_2(9),-0.983,-0.816,-0.819,-0.798,-0.81,0
no_act/13A_noactivity_2(10),-0.984,-0.814,-0.851,-0.794,-0.796,0
no_act/13A_noactivity_2(11),-0.982,-0.817,-0.802,-0.8,-0.841,0
no_act/13A_noactivity_2(12),-0.984,-0.82,-0.798,-0.801,-0.838,0
no_act/13A_noactivity_2(13),-0.982,-0.833,-0.803,-0.865,-0.825,0
no_act/13A_noactivity_2(14),-0.984,-0.828,-0.805,-0.807,-0.831,0
no_act/13A_noactivity_2(15),-0.985,-0.822,-0.799,-0.772,-0.817,0
no_act/13A_noactivity_2(16),-0.982,-0.824,-0.823,-0.818,-0.81,0
no_act/13A_noactivity_2(17),-0.983,-0.842,-0.808,-0.803,-0.821,0
no_act/13A_noactivity_2(18),-0.985,-0.836,-0.823,-0.777,-0.821,0
no_act/13A_noactivity_2(19),-0.976,-0.811,-0.803,-0.843,-0.82,0
no_act/13A_noactivity_2(20),-0.979,-0.82,-0.81,-0.804,-0.804,0
no_act/13A_noactivity_2(21),-0.985,-0.817,-0.765,-0.815,-0.831,0
no_act/13A_noactivity_2(22),-0.987,-0.827,-0.821,-0.79,-0.765,0
no_act/13A_noactivity_2(23),-0.988,-0.821,-0.803,-0.772,-0.794,0
no_act/13A_noactivity_2(24),-0.983,-0.826,-0.805,-0.828,-0.801,0
no_act/13A_noactivity_2(25),-0.981,-0.839,-0.812,-0.821,-0.828,0
no_act/13A_noactivity_2(26),-0.981,-0.822,-0.833,-0.824,-0.805,0
no_act/13A_noactivity_2(27),-0.985,-0.808,-0.806,-0.801,-0.83,0
no_act/13A_noactivity_2(28),-0.986,-0.814,-0.822,-0.784,-0.811,0
no_act/13A_noactivity_2(29),-0.984,-0.817,-0.826,-0.788,-0.804,0
no_act/13A_noactivity_2(30),-0.984,-0.834,-0.845,-0.805,-0.785,0
no_act/13A_noactivity_2(31),-0.983,-0.82,-0.8,-0.8,-0.844,0
no_act/13A_noactivity_2(32),-0.985,-0.809,-0.846,-0.836,-0.789,0
no_act/13A_noactivity_2(33),-0.982,-0.831,-0.85,-0.815,-0.797,0
no_act/13A_noactivity_2(34),-0.981,-0.839,-0.798,-0.782,-0.824,0
no_act/13A_noactivity_2(35),-0.978,-0.837,-0.8,-0.787,-0.76,0
no_act/13A_noactivity_2(36),-0.979,-0.81,-0.802,-0.854,-0.798,0
no_act/13A_noactivity_2(37),-0.983,-0.814,-0.828,-0.816,-0.814,0
no_act/13A_noactivity_2(38),-0.984,-0.835,-0.805,-0.807,-0.815,0
no_act/13A_noactivity_2(39),-0.984,-0.827,-0.775,-0.778,-0.798,0
no_act/13A_noactivity_2(40),-0.986,-0.822,-0.789,-0.786,-0.824,0
no_act/13A_noactivity_2(41),-0.982,-0.822,-0.804,-0.813,-0.803,0
no_act/13A_noactivity_2(42),-0.985,-0.834,-0.801,-0.783,-0.798,0
no_act/13A_noactivity_2(43),-0.984,-0.835,-0.756,-0.832,-0.809,0
no_act/13A_noactivity_2(44),-0.979,-0.812,-0.833,-0.771,-0.803,0
no_act/13A_noactivity_2(45),-0.98,-0.8,-0.802,-0.79,-0.808,0
no_act/13A_noactivity_2(46),-0.985,-0.809,-0.825,-0.808,-0.797,0
no_act/13A_noactivity_2(47),-0.984,-0.82,-0.793,-0.789,-0.842,0
no_act/13A_noactivity_2(48),-0.982,-0.814,-0.79,-0.781,-0.824,0
no_act/13A_noactivity_2(49),-0.984,-0.8,-0.808,-0.808,-0.809,0
no_act/13A_noactivity_2(50),-0.985,-0.814,-0.814,-0.857,-0.8,0
no_act/13A_noactivity_2(51),-0.984,-0.824,-0.803,-0.804,-0.777,0
no_act/13A_noactivity_2(52),-0.983,-0.822,-0.828,-0.788,-0.838,0
no_act/13A_noactivity_2(53),-0.98,-0.818,-0.821,-0.828,-0.826,0
no_act/13A_noactivity_2(54),-0.984,-0.802,-0.813,-0.836,-0.759,0
no_act/13A_noactivity_2(55),-0.985,-0.82,-0.793,-0.811,-0.802,0
no_act/13A_noactivity_2(56),-0.985,-0.815,-0.804,-0.797,-0.793,0
no_act/13A_noactivity_2(57),-0.984,-0.802,-0.806,-0.751,-0.816,0
no_act/13A_noactivity_2(58),-0.982,-0.819,-0.822,-0.845,-0.776,0
no_act/13A_noactivity_2(59),-0.984,-0.813,-0.798,-0.809,-0.841,0
no_act/13A_noactivity_2(60),-0.983,-0.811,-0.847,-0.84,-0.819,0
no_act/13A_noactivity_2(61),-0.982,-0.819,-0.792,-0.857,-0.819,0
no_act/13A_noactivity_2(62),-0.985,-0.811,-0.803,-0.798,-0.828,0
no_act/13A_noactivity_2(63),-0.987,-0.816,-0.821,-0.812,-0.812,0
no_act/13A_noactivity_2(64),-0.987,-0.814,-0.793,-0.818,-0.798,0
no_act/13A_noactivity_2(65),-0.984,-0.796,-0.842,-0.787,-0.787,0
no_act/13A_noactivity_2(66),-0.983,-0.817,-0.818,-0.811,-0.839,0
no_act/13A_noactivity_2(67),-0.98,-0.808,-0.82,-0.796,-0.787,0
no_act/13A_noactivity_2(68),-0.983,-0.812,-0.849,-0.832,-0.761,0
no_act/13A_noactivity_2(69),-0.98,-0.819,-0.763,-0.802,-0.822,0
no_act/13A_noactivity_2(70),-0.981,-0.839,-0.829,-0.761,-0.796,0
no_act/13A_noactivity_2(71),-0.982,-0.838,-0.793,-0.842,-0.77,0
no_act/13A_noactivity_2(72),-0.984,-0.819,-0.805,-0.831,-0.789,0
no_act/13A_noactivity_2(73),-0.985,-0.812,-0.826,-0.854,-0.848,0
no_act/13A_noactivity_2(74),-0.98,-0.829,-0.799,-0.819,-0.777,0
no_act/13A_noactivity_2(75),-0.978,-0.814,-0.818,-0.772,-0.786,0
no_act/13A_noactivity_2(76),-0.984,-0.823,-0.811,-0.784,-0.813,0
no_act/13A_noactivity_2(77),-0.985,-0.825,-0.822,-0.821,-0.797,0
no_act/13A_noactivity_2(78),-0.986,-0.833,-0.829,-0.809,-0.805,0
no_act/13A_noactivity_2(79),-0.981,-0.815,-0.82,-0.809,-0.829,0
no_act/13A_noactivity_2(80),-0.981,-0.816,-0.815,-0.785,-0.812,0
no_act/13A_noactivity_2(81),-0.981,-0.824,-0.844,-0.784,-0.79,0
no_act/13A_noactivity_2(82),-0.98,-0.819,-0.804,-0.834,-0.833,0
no_act/13A_noactivity_2(83),-0.981,-0.82,-0.814,-0.823,-0.781,0
no_act/13A_noactivity_2(84),-0.986,-0.815,-0.827,-0.84,-0.807,0
no_act/13A_noactivity_2(85),-0.981,-0.804,-0.828,-0.79,-0.783,0
no_act/13A_noactivity_2(86),-0.983,-0.801,-0.84,-0.817,-0.787,0
no_act/13A_noactivity_2(87),-0.983,-0.799,-0.82,-0.834,-0.793,0
no_act/13A_noactivity_2(88),-0.979,-0.825,-0.841,-0.807,-0.821,0
no_act/13A_noactivity_2(89),-0.979,-0.825,-0.825,-0.78,-0.839,0
no_act/13A_noactivity_2(90),-0.976,-0.816,-0.842,-0.779,-0.807,0
no_act/13A_noactivity_2(91),-0.983,-0.815,-0.818,-0.79,-0.779,0
no_act/13A_noactivity_2(92),-0.984,-0.83,-0.794,-0.808,-0.79,0
no_act/13A_noactivity_2(93),-0.975,-0.827,-0.797,-0.798,-0.806,0
no_act/13A_noactivity_2(94),-0.98,-0.82,-0.785,-0.819,-0.813,0
no_act/13A_noactivity_2(95),-0.983,-0.824,-0.775,-0.842,-0.822,0
no_act/13A_noactivity_2(96),-0.983,-0.832,-0.812,-0.812,-0.8,0
no_act/13A_noactivity_2(97),-0.985,-0.837,-0.819,-0.818,-0.812,0
no_act/13A_noactivity_2(98),-0.982,-0.822,-0.836,-0.846,-0.751,0
no_act/13A_noactivity_2(99),-0.987,-0.815,-0.807,-0.815,-0.877,0
no_act/13A_noactivity_2(100),-0.982,-0.831,-0.811,-0.841,-0.818,0
no_act/13A_noactivity_2(101),-0.985,-0.824,-0.807,-0.795,-0.825,0
no_act/13A_noactivity_2(102),-0.982,-0.815,-0.792,-0.822,-0.817,0
no_act/13A_noactivity_2(103),-0.983,-0.821,-0.808,-0.791,-0.809,0
no_act/13A_noactivity_2(104),-0.986,-0.821,-0.821,-0.834,-0.844,0
no_act/13A_noactivity_2(105),-0.981,-0.811,-0.818,-0.787,-0.809,0
no_act/13A_noactivity_2(106),-0.979,-0.831,-0.814,-0.794,-0.814,0
no_act/13A_noactivity_2(107),-0.982,-0.83,-0.842,-0.783,-0.804,0
no_act/13A_noactivity_2(108),-0.985,-0.813,-0.799,-0.809,-0.814,0
no_act/13A_noactivity_2(109),-0.986,-0.819,-0.804,-0.779,-0.8,0
no_act/13A_noactivity_2(110),-0.983,-0.828,-0.863,-0.86,-0.803,0
no_act/13A_noactivity_2(111),-0.982,-0.833,-0.844,-0.825,-0.797,0
no_act/13A_noactivity_2(112),-0.982,-0.827,-0.811,-0.806,-0.862,0
no_act/13A_noactivity_2(113),-0.98,-0.827,-0.79,-0.876,-0.83,0
no_act/13A_noactivity_2(114),-0.984,-0.83,-0.801,-0.775,-0.814,0
no_act/13A_noactivity_2(115),-0.979,-0.817,-0.863,-0.796,-0.793,0
no_act/13A_noactivity_2(116),-0.981,-0.813,-0.813,-0.845,-0.81,0
no_act/13A_noactivity_2(117),-0.984,-0.834,-0.81,-0.802,-0.812,0
no_act/13A_noactivity_2(118),-0.981,-0.836,-0.794,-0.814,-0.795,0
no_act/13A_noactivity_2(119),-0.981,-0.811,-0.8,-0.857,-0.806,0
no_act/13A_noactivity_2(120),-0.98,-0.81,-0.787,-0.821,-0.829,0
no_act/13A_noactivity_2(121),-0.981,-0.812,-0.804,-0.819,-0.785,0
no_act/13A_noactivity_2(122),-0.98,-0.818,-0.801,-0.797,-0.773,0
no_act/13A_noactivity_2(123),-0.981,-0.814,-0.814,-0.808,-0.799,0
no_act/13A_noactivity_2(124),-0.981,-0.824,-0.794,-0.794,-0.845,0
no_act/13A_noactivity_2(125),-0.982,-0.814,-0.808,-0.806,-0.824,0
no_act/13A_noactivity_2(126),-0.986,-0.811,-0.813,-0.817,-0.767,0
no_act/13A_noactivity_2(127),-0.986,-0.826,-0.791,-0.815,-0.794,0
no_act/13A_noactivity_2(128),-0.98,-0.819,-0.802,-0.867,-0.811,0
no_act/13A_noactivity_2(129),-0.985,-0.814,-0.797,-0.822,-0.838,0
no_act/13A_noactivity_2(130),-0.986,-0.822,-0.802,-0.774,-0.815,0
no_act/13A_noactivity_2(131),-0.985,-0.813,-0.79,-0.83,-0.797,0
no_act/13A_noactivity_2(132),-0.982,-0.829,-0.79,-0.805,-0.837,0
no_act/13A_noactivity_2(133),-0.985,-0.822,-0.799,-0.819,-0.853,0
no_act/13A_noactivity_2(134),-0.983,-0.822,-0.836,-0.821,-0.799,0
no_act/13A_noactivity_2(135),-0.983,-0.826,-0.777,-0.801,-0.815,0
no_act/13A_noactivity_2(136),-0.985,-0.818,-0.819,-0.809,-0.82,0
no_act/13A_noactivity_2(137),-0.985,-0.821,-0.815,-0.81,-0.781,0
no_act/13A_noactivity_2(138),-0.982,-0.817,-0.805,-0.784,-0.816,0
no_act/13A_noactivity_2(139),-0.982,-0.824,-0.864,-0.829,-0.764,0
no_act/13A_noactivity_2(140),-0.981,-0.822,-0.818,-0.837,-0.824,0
no_act/13A_noactivity_2(141),-0.982,-0.817,-0.823,-0.858,-0.79,0
no_act/13A_noactivity_2(142),-0.984,-0.815,-0.813,-0.815,-0.799,0
no_act/13A_noactivity_2(143),-0.984,-0.8,-0.848,-0.808,-0.807,0
no_act/13A_noactivity_2(144),-0.985,-0.811,-0.827,-0.817,-0.791,0
no_act/13A_noactivity_2(145),-0.984,-0.833,-0.816,-0.835,-0.82,0
no_act/13A_noactivity_2(146),-0.986,-0.82,-0.802,-0.843,-0.851,0
no_act/13A_noactivity_2(147),-0.985,-0.804,-0.842,-0.844,-0.823,0
no_act/13A_noactivity_2(148),-0.981,-0.813,-0.837,-0.857,-0.83,0
no_act/13A_noactivity_2(149),-0.978,-0.817,-0.844,-0.805,-0.787,0
no_act/13A_noactivity_2(150),-0.983,-0.842,-0.833,-0.8,-0.788,0
no_act/13A_noactivity_2(151),-0.985,-0.822,-0.825,-0.818,-0.774,0
no_act/13A_noactivity_2(152),-0.978,-0.799,-0.774,-0.817,-0.825,0
no_act/13A_noactivity_2(153),-0.981,-0.815,-0.819,-0.807,-0.834,0
no_act/13A_noactivity_2(154),-0.986,-0.808,-0.814,-0.837,-0.799,0
no_act/13A_noactivity_2(155),-0.982,-0.821,-0.805,-0.782,-0.826,0
no_act/13A_noactivity_2(156),-0.979,-0.826,-0.809,-0.786,-0.753,0
no_act/13A_noactivity_2(157),-0.985,-0.827,-0.812,-0.79,-0.797,0
no_act/13A_noactivity_2(158),-0.982,-0.831,-0.815,-0.801,-0.814,0
no_act/13A_noactivity_2(159),-0.983,-0.811,-0.818,-0.79,-0.8,0
no_act/13A_noactivity_2(160),-0.986,-0.821,-0.818,-0.801,-0.791,0
no_act/13A_noactivity_2(161),-0.985,-0.832,-0.777,-0.828,-0.795,0
no_act/13A_noactivity_2(162),-0.981,-0.812,-0.804,-0.865,-0.78,0
no_act/13A_noactivity_2(163),-0.983,-0.808,-0.809,-0.835,-0.79,0
no_act/13A_noactivity_2(164),-0.982,-0.805,-0.814,-0.825,-0.802,0
no_act/13A_noactivity_2(165),-0.986,-0.831,-0.811,-0.812,-0.793,0
no_act/13A_noactivity_2(166),-0.985,-0.835,-0.829,-0.848,-0.807,0
no_act/13A_noactivity_2(167),-0.98,-0.819,-0.858,-0.794,-0.815,0
no_act/13A_noactivity_2(168),-0.982,-0.814,-0.844,-0.821,-0.846,0
no_act/13A_noactivity_2(169),-0.985,-0.825,-0.803,-0.842,-0.819,0
no_act/13A_noactivity_2(170),-0.983,-0.838,-0.855,-0.819,-0.82,0
no_act/13A_noactivity_2(171),-0.986,-0.814,-0.836,-0.82,-0.781,0
no_act/13A_noactivity_2(172),-0.985,-0.812,-0.809,-0.83,-0.777,0
no_act/13A_noactivity_2(173),-0.982,-0.815,-0.815,-0.851,-0.79,0
no_act/13A_noactivity_2(174),-0.983,-0.812,-0.822,-0.792,-0.807,0
no_act/13A_noactivity_2(175),-0.978,-0.813,-0.805,-0.793,-0.816,0
no_act/19A_noactivity_1(0),-0.993,-0.836,-0.783,-0.808,-0.818,0
no_act/19A_noactivity_1(1),-0.99,-0.83,-0.777,-0.793,-0.8,0
no_act/19A_noactivity_1(2),-0.991,-0.827,-0.825,-0.794,-0.809,0
no_act/19A_noactivity_1(3),-0.99,-0.824,-0.847,-0.801,-0.773,0
no_act/19A_noactivity_1(4),-0.988,-0.817,-0.788,-0.776,-0.8,0
no_act/19A_noactivity_1(5),-0.987,-0.823,-0.823,-0.828,-0.801,0
no_act/19A_noactivity_1(6),-0.983,-0.834,-0.802,-0.779,-0.799,0
no_act/19A_noactivity_1(7),-0.976,-0.828,-0.781,-0.83,-0.801,0
no_act/19A_noactivity_1(8),-0.982,-0.83,-0.799,-0.826,-0.785,0
no_act/19A_noactivity_1(9),-0.978,-0.822,-0.793,-0.795,-0.807,0
no_act/19A_noactivity_1(10),-0.97,-0.828,-0.789,-0.81,-0.808,0
no_act/19A_noactivity_1(11),-0.991,-0.833,-0.794,-0.837,-0.81,0
no_act/19A_noactivity_1(12),-0.988,-0.817,-0.819,-0.837,-0.794,0
no_act/19A_noactivity_1(13),-0.988,-0.834,-0.824,-0.841,-0.798,0
no_act/19A_noactivity_1(14),-0.989,-0.831,-0.839,-0.804,-0.785,0
no_act/19A_noactivity_1(15),-0.987,-0.816,-0.788,-0.793,-0.797,0
no_act/19A_noactivity_1(16),-0.985,-0.821,-0.826,-0.811,-0.808,0
no_act/19A_noactivity_1(17),-0.98,-0.823,-0.787,-0.802,-0.787,0
no_act/19A_noactivity_1(18),-0.977,-0.817,-0.793,-0.784,-0.793,0
no_act/19A_noactivity_1(19),-0.982,-0.809,-0.786,-0.813,-0.798,0
no_act/19A_noactivity_1(20),-0.978,-0.811,-0.813,-0.764,-0.803,0
no_act/19A_noactivity_1(21),-0.979,-0.826,-0.782,-0.8,-0.806,0
no_act/19A_noactivity_1(22),-0.985,-0.828,-0.853,-0.83,-0.804,0
no_act/19A_noactivity_1(23),-0.988,-0.825,-0.834,-0.823,-0.755,0
no_act/19A_noactivity_1(24),-0.992,-0.809,-0.818,-0.846,-0.788,0
no_act/19A_noactivity_1(25),-0.99,-0.814,-0.838,-0.785,-0.814,0
no_act/19A_noactivity_1(26),-0.986,-0.813,-0.808,-0.81,-0.803,0
no_act/19A_noactivity_1(27),-0.99,-0.818,-0.838,-0.827,-0.793,0
no_act/19A_noactivity_1(28),-0.988,-0.826,-0.762,-0.846,-0.789,0
no_act/19A_noactivity_1(29),-0.976,-0.826,-0.782,-0.827,-0.791,0
no_act/19A_noactivity_1(30),-0.981,-0.835,-0.858,-0.781,-0.794,0
no_act/19A_noactivity_1(31),-0.975,-0.832,-0.815,-0.774,-0.788,0
no_act/19A_noactivity_1(32),-0.983,-0.815,-0.801,-0.782,-0.814,0
no_act/19A_noactivity_1(33),-0.988,-0.815,-0.828,-0.806,-0.831,0
no_act/19A_noactivity_1(34),-0.989,-0.814,-0.822,-0.803,-0.79,0
no_act/19A_noactivity_1(35),-0.991,-0.816,-0.792,-0.797,-0.773,0
no_act/19A_noactivity_1(36),-0.99,-0.829,-0.766,-0.811,-0.782,0
no_act/19A_noactivity_1(37),-0.988,-0.838,-0.816,-0.783,-0.85,0
no_act/19A_noactivity_1(38),-0.991,-0.834,-0.788,-0.838,-0.763,0
no_act/19A_noactivity_1(39),-0.989,-0.819,-0.78,-0.816,-0.799,0
no_act/19A_noactivity_1(40),-0.974,-0.809,-0.788,-0.76,-0.779,0
no_act/19A_noactivity_1(41),-0.975,-0.814,-0.783,-0.767,-0.827,0
no_act/19A_noactivity_1(42),-0.973,-0.825,-0.818,-0.813,-0.786,0
no_act/19A_noactivity_1(43),-0.979,-0.83,-0.795,-0.798,-0.791,0
no_act/19A_noactivity_1(44),-0.99,-0.824,-0.848,-0.803,-0.808,0
no_act/19A_noactivity_1(45),-0.987,-0.827,-0.848,-0.79,-0.804,0
no_act/19A_noactivity_1(46),-0.989,-0.824,-0.85,-0.762,-0.855,0
no_act/19A_noactivity_1(47),-0.987,-0.824,-0.848,-0.806,-0.827,0
no_act/19A_noactivity_1(48),-0.987,-0.83,-0.834,-0.784,-0.796,0
no_act/19A_noactivity_1(49),-0.989,-0.834,-0.827,-0.766,-0.818,0
no_act/19A_noactivity_1(50),-0.987,-0.826,-0.806,-0.766,-0.842,0
no_act/19A_noactivity_1(51),-0.981,-0.834,-0.809,-0.787,-0.806,0
no_act/19A_noactivity_1(52),-0.985,-0.822,-0.773,-0.812,-0.817,0
no_act/19A_noactivity_1(53),-0.977,-0.812,-0.834,-0.803,-0.779,0
no_act/19A_noactivity_1(54),-0.963,-0.823,-0.852,-0.796,-0.815,0
no_act/19A_noactivity_1(55),-0.991,-0.821,-0.815,-0.837,-0.827,0
no_act/19A_noactivity_1(56),-0.991,-0.821,-0.792,-0.828,-0.801,0
no_act/19A_noactivity_1(57),-0.99,-0.821,-0.845,-0.789,-0.779,0
no_act/19A_noactivity_1(58),-0.988,-0.814,-0.811,-0.808,-0.824,0
no_act/19A_noactivity_1(59),-0.985,-0.815,-0.818,-0.808,-0.781,0
no_act/19A_noactivity_1(60),-0.985,-0.82,-0.83,-0.783,-0.804,0
no_act/19A_noactivity_1(61),-0.984,-0.816,-0.781,-0.793,-0.816,0
no_act/19A_noactivity_1(62),-0.982,-0.814,-0.848,-0.78,-0.787,0
no_act/19A_noactivity_1(63),-0.987,-0.823,-0.782,-0.776,-0.824,0
no_act/19A_noactivity_1(64),-0.977,-0.832,-0.781,-0.795,-0.78,0
no_act/19A_noactivity_1(65),-0.966,-0.835,-0.8,-0.782,-0.789,0
no_act/19A_noactivity_1(66),-0.989,-0.832,-0.793,-0.801,-0.795,0
no_act/19A_noactivity_1(67),-0.99,-0.831,-0.825,-0.827,-0.813,0
no_act/19A_noactivity_1(68),-0.991,-0.824,-0.783,-0.804,-0.772,0
no_act/19A_noactivity_1(69),-0.988,-0.831,-0.84,-0.779,-0.806,0
no_act/19A_noactivity_1(70),-0.987,-0.834,-0.806,-0.833,-0.801,0
no_act/19A_noactivity_1(71),-0.987,-0.833,-0.837,-0.795,-0.793,0
no_act/19A_noactivity_1(72),-0.986,-0.828,-0.795,-0.795,-0.782,0
no_act/19A_noactivity_1(73),-0.973,-0.819,-0.773,-0.826,-0.8,0
no_act/19A_noactivity_1(74),-0.976,-0.826,-0.786,-0.796,-0.793,0
no_act/19A_noactivity_1(75),-0.982,-0.829,-0.793,-0.796,-0.81,0
no_act/19A_noactivity_1(76),-0.963,-0.811,-0.772,-0.802,-0.804,0
no_act/19A_noactivity_1(77),-0.991,-0.827,-0.788,-0.801,-0.778,0
no_act/19A_noactivity_1(78),-0.986,-0.826,-0.791,-0.782,-0.8,0
no_act/19A_noactivity_1(79),-0.991,-0.835,-0.828,-0.784,-0.78,0
no_act/19A_noactivity_1(80),-0.99,-0.832,-0.811,-0.834,-0.818,0
no_act/19A_noactivity_1(81),-0.986,-0.816,-0.762,-0.81,-0.826,0
no_act/19A_noactivity_1(82),-0.989,-0.827,-0.772,-0.827,-0.768,0
no_act/19A_noactivity_1(83),-0.987,-0.834,-0.82,-0.803,-0.785,0
no_act/19A_noactivity_1(84),-0.978,-0.838,-0.821,-0.778,-0.832,0
no_act/19A_noactivity_1(85),-0.98,-0.835,-0.804,-0.759,-0.806,0
no_act/19A_noactivity_1(86),-0.975,-0.832,-0.794,-0.808,-0.775,0
no_act/19A_noactivity_1(87),-0.965,-0.826,-0.78,-0.83,-0.768,0
no_act/19A_noactivity_1(88),-0.989,-0.838,-0.766,-0.813,-0.785,0
no_act/19A_noactivity_1(89),-0.987,-0.832,-0.778,-0.828,-0.782,0
no_act/19A_noactivity_1(90),-0.988,-0.82,-0.816,-0.838,-0.824,0
no_act/19A_noactivity_1(91),-0.989,-0.829,-0.81,-0.851,-0.788,0
no_act/19A_noactivity_1(92),-0.988,-0.832,-0.812,-0.796,-0.808,0
no_act/19A_noactivity_1(93),-0.989,-0.828,-0.795,-0.798,-0.81,0
no_act/19A_noactivity_1(94),-0.985,-0.825,-0.814,-0.783,-0.825,0
no_act/19A_noactivity_1(95),-0.988,-0.823,-0.785,-0.797,-0.799,0
no_act/19A_noactivity_1(96),-0.985,-0.824,-0.764,-0.794,-0.796,0
no_act/19A_noactivity_1(97),-0.975,-0.828,-0.816,-0.825,-0.786,0
no_act/19A_noactivity_1(98),-0.974,-0.829,-0.782,-0.816,-0.803,0
no_act/19A_noactivity_1(99),-0.988,-0.828,-0.838,-0.834,-0.783,0
no_act/19A_noactivity_1(100),-0.989,-0.847,-0.802,-0.81,-0.811,0
no_act/19A_noactivity_1(101),-0.989,-0.849,-0.815,-0.761,-0.796,0
no_act/19A_noactivity_1(102),-0.986,-0.822,-0.795,-0.806,-0.779,0
no_act/19A_noactivity_1(103),-0.985,-0.82,-0.83,-0.775,-0.797,0
no_act/19A_noactivity_1(104),-0.988,-0.82,-0.773,-0.802,-0.814,0
no_act/19A_noactivity_1(105),-0.987,-0.84,-0.807,-0.804,-0.767,0
no_act/19A_noactivity_1(106),-0.978,-0.842,-0.797,-0.836,-0.812,0
no_act/19A_noactivity_1(107),-0.983,-0.826,-0.792,-0.816,-0.819,0
no_act/19A_noactivity_1(108),-0.983,-0.836,-0.8,-0.816,-0.779,0
no_act/19A_noactivity_1(109),-0.973,-0.835,-0.813,-0.792,-0.846,0
no_act/19A_noactivity_1(110),-0.993,-0.823,-0.792,-0.803,-0.796,0
no_act/19A_noactivity_1(111),-0.99,-0.828,-0.831,-0.783,-0.812,0
no_act/19A_noactivity_1(112),-0.987,-0.825,-0.868,-0.777,-0.805,0
no_act/19A_noactivity_1(113),-0.987,-0.82,-0.864,-0.795,-0.825,0
no_act/19A_noactivity_1(114),-0.988,-0.818,-0.84,-0.814,-0.812,0
no_act/19A_noactivity_1(115),-0.987,-0.819,-0.863,-0.822,-0.802,0
no_act/19A_noactivity_1(116),-0.982,-0.8,-0.786,-0.782,-0.817,0
no_act/19A_noactivity_1(117),-0.979,-0.805,-0.792,-0.819,-0.816,0
no_act/19A_noactivity_1(118),-0.985,-0.821,-0.793,-0.819,-0.814,0
no_act/19A_noactivity_1(119),-0.979,-0.828,-0.796,-0.811,-0.791,0
no_act/19A_noactivity_1(120),-0.961,-0.82,-0.819,-0.798,-0.79,0
